dataset_name	uuid	system	path
TCGA-LN-A49O.WGS.N.hg38	a2de31c5-76d4-47ea-874e-fe935173a6e2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-LN-A49O-10A-01D-A248_130101_SN590_0206_AC1H8RACXX_s_2_rg.sorted_gdc_realn.bam
TCGA-LN-A49O.WGS.N.hg38	dd725c39-386a-4e73-b273-8b2643b7c3e3	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/de591400-7dea-4266-b63b-00172fc78737_wgs_gdc_realn.bam
TCGA-LN-A49O.WGS.T.hg38	ae1bb032-8952-46cb-bf73-5fa530c29cad	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/4c090bc3-7825-4574-8758-49bbf4701dc7_wgs_gdc_realn.bam
TCGA-LN-A49W.ATAC-Seq.T.hg38	48617b90-f756-49fe-aec0-192077228410	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/48617b90-f756-49fe-aec0-192077228410/d03ec588-013f-436c-be89-a16f9202c852_atacseq_gdc_realn.bam
TCGA-LN-A49W.WGS.N.hg38	e653cac1-e914-4126-be5f-220bb6706140	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-LN-A49W-10A-01D-A267_131018_SN590_0240_AC2MW5ACXX_s_6_rg.sorted_gdc_realn.bam
TCGA-LN-A49W.WGS.N.hg38	e660c02b-3ca5-4c1d-b7d3-f904e49768e6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/84790689-2fc9-454c-b581-d2624fe204d4_wgs_gdc_realn.bam
TCGA-LN-A49W.WGS.T.hg38	cea333f5-2aaa-4239-889d-af3c57f6d686	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/422e5a0e-f9c1-4c0c-a3ab-1eadc64e32aa_wgs_gdc_realn.bam
TCGA-LN-A4A2.ATAC-Seq.T.hg38	21c3bafb-6819-4f9e-92c2-41c981f2bba4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/21c3bafb-6819-4f9e-92c2-41c981f2bba4/5b757ee3-b9f7-4178-a0b0-8320387aa202_atacseq_gdc_realn.bam
TCGA-LN-A4A2.WGS.N.hg38	60a9ef90-fd2d-437b-8332-4156ccadb813	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-LN-A4A2-10A-01D-A267_131001_SN1120_0279_AC2DKPACXX_s_6_rg.sorted_gdc_realn.bam
TCGA-LN-A4A2.WGS.N.hg38	91588b82-17ab-4dba-8f38-b4f3a89a8ba7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/c1d298ef-4530-43f3-b8e0-fff72399ed92_wgs_gdc_realn.bam
TCGA-LN-A4A2.WGS.T.hg38	e5ac26a5-386f-4cf8-a87f-56b82d730a12	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/8d6a6906-8776-47ec-a10b-2ec5b7e36daf_wgs_gdc_realn.bam
TCGA-LN-A4A5.ATAC-Seq.T.hg38	1aaca791-6452-4137-97bc-6c09b5532869	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/1aaca791-6452-4137-97bc-6c09b5532869/2113a080-03f6-43fd-a155-181d4c126f67_atacseq_gdc_realn.bam
TCGA-LN-A4A5.WGS.N.hg38	6ba2593e-6c71-4e9a-91f0-4eff18a3fb23	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/8988321e-d183-4c1b-b65d-ec2a69bc076f_wgs_gdc_realn.bam
TCGA-LN-A4A5.WGS.T.hg38	e434450e-c927-49c9-84da-d4963aa5a721	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/778551b5-784a-4507-8517-94c97caf9f3c_wgs_gdc_realn.bam
TCGA-LN-A4MR.WGS.N.hg38	a2ffc633-7eee-4d6c-962f-20243353761a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/ef2972d3-dc9a-46d9-b291-16929947a624_wgs_gdc_realn.bam
TCGA-LN-A4MR.WGS.T.hg38	216ae23e-0fa7-4ffb-9440-6399f0669e17	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/ef9092d5-9f75-413e-a832-bcb7261d07c3_wgs_gdc_realn.bam
TCGA-LN-A7HX.ATAC-Seq.T.hg38	ab4d44d0-5f02-412e-9f80-3b206ecad70d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/ab4d44d0-5f02-412e-9f80-3b206ecad70d/0fce6edb-9f8a-45f4-b9c1-f9ab26a5f41f_atacseq_gdc_realn.bam
TCGA-LN-A7HX.WGS.N.hg38	ac19e3fc-4f43-4fc9-b3f7-c7ca97e803b2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/6cb519c8-aecf-4728-babe-a116ade05e06_wgs_gdc_realn.bam
TCGA-LN-A7HX.WGS.T.hg38	afd35ac6-68eb-41f3-b81f-753dca6a2956	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/e09f2964-ea3b-44d4-ab4f-a25d1b83af18_wgs_gdc_realn.bam
TCGA-LN-A8HZ.ATAC-Seq.T.hg38	43de28a7-3615-4fb0-bbd2-4ffb950a1b0f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/43de28a7-3615-4fb0-bbd2-4ffb950a1b0f/6ef88f59-ab45-4719-adf8-6364d9275103_atacseq_gdc_realn.bam
TCGA-LN-A8HZ.WGS.N.hg38	514e2222-f00d-4cd6-824d-967faeb1c82a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/74562006-0a28-490e-b157-5a48e3d534dc_wgs_gdc_realn.bam
TCGA-LN-A8HZ.WGS.T.hg38	391df26d-46a6-45e1-8a0c-ff198f587415	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/21e1c96e-bc7d-4858-ab40-bdf8e5ba75c8_wgs_gdc_realn.bam
TCGA-LN-A9FQ.ATAC-Seq.T.hg38	fd4923a7-be88-4365-bd5d-8e26ed7a4f17	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/fd4923a7-be88-4365-bd5d-8e26ed7a4f17/91e84f8a-a25d-4c53-a6d1-bba37d88bb75_atacseq_gdc_realn.bam
TCGA-LN-A9FQ.WGS.N.hg38	6d98fbed-bfd6-4923-9e8a-e6557a5f8ad8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/30effd7fac01c6c9c0251c137ae867e9_gdc_realn.bam
TCGA-LN-A9FQ.WGS.N.hg38	a884d8e9-3d73-435d-b3db-20a48940895a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/d77c9c63-e120-4023-9dee-3f4cab5a5451_wgs_gdc_realn.bam
TCGA-LN-A9FQ.WGS.T.hg38	86e8811c-4d7b-455b-87de-48f247f9a45b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/952c2e77-71c7-4239-aff5-e48e3354ff82_wgs_gdc_realn.bam
TCGA-M9-A5M8.WGS.N.hg38	ebb825bc-0e12-4adb-8d62-d746c3d8d816	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/645f98f0-23a3-4e19-ab3b-1f4a063d8b6c_wgs_gdc_realn.bam
TCGA-M9-A5M8.WGS.T.hg38	ca166d7e-548a-4104-80d4-26c629924362	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/7cbbe28d-a12f-4d59-9e93-242f1479e5fb_wgs_gdc_realn.bam
TCGA-MF-A522-01A-11D-A25L-08.wxs.T.hg38	6b113305-a825-4ce0-9aaf-50857c803efa	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6b113305-a825-4ce0-9aaf-50857c803efa/C508.TCGA-MF-A522-01A-11D-A25L-08.1_gdc_realn.bam
TCGA-MF-A522-10A-01D-A25L-08.wxs.N.hg38	57565d55-7967-4b16-a8c6-339f605ee1aa	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/57565d55-7967-4b16-a8c6-339f605ee1aa/C508.TCGA-MF-A522-10A-01D-A25L-08.3_gdc_realn.bam
TCGA-MF-A522-10A-01D-A731-36.wgs.N.hg38	6a822483-ff25-4d5b-8504-7e970ba8d2f6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/7ee75404-b050-47b3-939b-1d17bac19344_wgs_gdc_realn.bam
TCGA-MF-A522.WGS.T.hg38	4f203e38-56d9-4a0a-8302-114cc784df16	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/51ec993a-a80b-4237-b745-07d5025f1f72_wgs_gdc_realn.bam
TCGA-MM-A564-01A-11D-A25V-10.wxs.T.hg38	f401de81-d9ba-4e6f-84cd-1275e7d73092	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f401de81-d9ba-4e6f-84cd-1275e7d73092/TCGA-MM-A564-01A-11D-A25V-10_Illumina_gdc_realn.bam
TCGA-MM-A564-10A-01D-A25V-10.wxs.N.hg38	6078e622-140f-4748-85df-6069bec05a3a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6078e622-140f-4748-85df-6069bec05a3a/TCGA-MM-A564-10A-01D-A25V-10_Illumina_gdc_realn.bam
TCGA-MM-A564.WGS.N.hg38	01eb9520-7574-4c64-ad75-28e53fd20a2e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/f1466c0f-edfd-45ee-a431-7ab79182cf99_wgs_gdc_realn.bam
TCGA-MM-A564.WGS.T.hg38	9a469ccd-3c57-4ae1-9387-10098a5595a7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/2dbe161f-c3ca-4d83-a32f-bc932cb73da3_wgs_gdc_realn.bam
TCGA-MP-A4SV-01A-11D-A24P-08.wxs.T.hg38	24e89c4e-deea-4caa-a0be-c5d92f0c5c11	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/24e89c4e-deea-4caa-a0be-c5d92f0c5c11/C509.TCGA-MP-A4SV-01A-11D-A24P-08.3_gdc_realn.bam
TCGA-MP-A4SV-10A-01D-A24P-08.wxs.N.hg38	43e2f7f4-2a24-482f-b6a5-31ec5a362c62	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/43e2f7f4-2a24-482f-b6a5-31ec5a362c62/C509.TCGA-MP-A4SV-10A-01D-A24P-08.3_gdc_realn.bam
TCGA-MP-A4SV.WGS.N.hg38	b84127bf-10f2-43fe-85bc-082648b71564	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/404d058b-187c-4ce1-bc1f-f5607088a86c_wgs_gdc_realn.bam
TCGA-MP-A4SV.WGS.T.hg38	b9ab729e-5b5a-493d-b16b-7425c833c84f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/907a44d7-1da0-489d-b707-b8f4239bbe71_wgs_gdc_realn.bam
TCGA-MP-A4T4-01A-11D-A25L-08.wxs.T.hg38	ed87ce81-245b-4b65-bf0b-6a934aa67f35	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/ed87ce81-245b-4b65-bf0b-6a934aa67f35/C509.TCGA-MP-A4T4-01A-11D-A25L-08.4_gdc_realn.bam
TCGA-MP-A4T4-10A-01D-A25L-08.wxs.N.hg38	f6b08e65-6853-4b7c-9b74-df77cb1f95a3	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f6b08e65-6853-4b7c-9b74-df77cb1f95a3/C509.TCGA-MP-A4T4-10A-01D-A25L-08.2_gdc_realn.bam
TCGA-MP-A4T4.WGS.N.hg38	83ad3d9b-0421-4c9c-aa81-ef9e5d3af762	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/e5e63464-6709-4791-b2d7-9e8587876ffa_wgs_gdc_realn.bam
TCGA-MP-A4T4.WGS.T.hg38	8025dde7-e423-4db4-bef1-15d005756074	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/51f3205a-83e1-4961-b9be-643b7e211f30_wgs_gdc_realn.bam
TCGA-MP-A4T7-01A-11D-A24P-08.wxs.T.hg38	5070ed8e-0807-42e7-b89b-2b27ad582d1d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/5070ed8e-0807-42e7-b89b-2b27ad582d1d/C509.TCGA-MP-A4T7-01A-11D-A24P-08.6_gdc_realn.bam
TCGA-MP-A4T7-10A-01D-A24P-08.wxs.N.hg38	23566867-7253-4232-a571-3168cbb76cf3	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/23566867-7253-4232-a571-3168cbb76cf3/C509.TCGA-MP-A4T7-10A-01D-A24P-08.5_gdc_realn.bam
TCGA-MP-A4T7.WGS.N.hg38	a292c31f-3e0b-4f3f-b313-19a75098936c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/360dc7d6-cc31-46ef-aa63-ec1cca5615d1_wgs_gdc_realn.bam
TCGA-MP-A4T7.WGS.T.hg38	bc4ca1e2-8322-4ae7-8408-31b7d97ab964	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/f2e0230d-2654-42c0-bf48-10487cbb447e_wgs_gdc_realn.bam
TCGA-MP-A4TE-01A-22D-A25L-08.wxs.T.hg38	5680139d-3252-48bf-b022-5a286cc5602f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/5680139d-3252-48bf-b022-5a286cc5602f/C509.TCGA-MP-A4TE-01A-22D-A25L-08.4_gdc_realn.bam
TCGA-MP-A4TE-10A-01D-A25L-08.wxs.N.hg38	6d5bcf6f-9db7-4ae0-9eed-c5390c18d047	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6d5bcf6f-9db7-4ae0-9eed-c5390c18d047/C509.TCGA-MP-A4TE-10A-01D-A25L-08.2_gdc_realn.bam
TCGA-MP-A4TE.WGS.N.hg38	592f4a0c-8cd4-448d-9f27-cba5acf229bc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/4c76445c-5edb-4693-8ad0-1d7e1df343b4_wgs_gdc_realn.bam
TCGA-MP-A4TE.WGS.T.hg38	a318ad60-1443-4603-a0ff-9f8f8cbea99a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/8d18acbc-42d7-4c11-9554-9640c869b090_wgs_gdc_realn.bam
TCGA-MP-A4TF-01A-11D-A25L-08.wxs.T.hg38	830bf779-bb27-4b7d-a3bc-7e1c148ebbeb	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/830bf779-bb27-4b7d-a3bc-7e1c148ebbeb/C509.TCGA-MP-A4TF-01A-11D-A25L-08.5_gdc_realn.bam
TCGA-MP-A4TF-10A-01D-A25L-08.wxs.N.hg38	5a76790e-af3a-4652-ad57-ca4211b2ea34	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/5a76790e-af3a-4652-ad57-ca4211b2ea34/C509.TCGA-MP-A4TF-10A-01D-A25L-08.3_gdc_realn.bam
TCGA-MP-A4TF.WGS.N.hg38	14581d9f-99bf-4a9b-b29f-9e1b502cc8e8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/b1e2d407-8c0f-4339-936d-a6b0cb504476_wgs_gdc_realn.bam
TCGA-MP-A4TF.WGS.T.hg38	371eddf6-0f87-4219-9c3e-a8be9a858666	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/925fd28b-eaec-4e8e-8568-1d32554b4b09_wgs_gdc_realn.bam
TCGA-MQ-A4KX-01A-11D-A34C-32.wxs.T.hg38	db9ab3db-8ddf-4d27-9018-3e8cb3eeaa93	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/db9ab3db-8ddf-4d27-9018-3e8cb3eeaa93/TCGA-MQ-A4KX-01A-11D-A34C-32_gdc_realn.bam
TCGA-MQ-A4KX-10B-01D-A34C-32.wxs.N.hg38	e1baeb50-585e-4def-a745-69339086c921	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/e1baeb50-585e-4def-a745-69339086c921/TCGA-MQ-A4KX-10B-01D-A34C-32_gdc_realn.bam
TCGA-MQ-A4KX-10B-01D-A706-36.wgs.N.hg38	b34a1bdf-38c9-4eb1-a20b-2c6c547d4818	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/34a8a788-4e45-4108-9abb-2ffa54448ab1_wgs_gdc_realn.bam
TCGA-MQ-A4KX.WGS.T.hg38	476138d5-dff6-4d78-85ed-0ef327a35555	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/2462df3a-9e52-48ea-bc92-aefdc949f272_wgs_gdc_realn.bam
TCGA-NH-A50U-01A-33D-A36X-10.wxs.T.hg38	5ce75def-e1d0-469d-93d4-ab1a01335d7c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/5ce75def-e1d0-469d-93d4-ab1a01335d7c/TCGA-NH-A50U-01A-33D-A36X-10_Illumina_gdc_realn.bam
TCGA-NH-A50U-10A-01D-A370-10.wxs.N.hg38	b41cc642-7781-401a-a948-c33aaea49b62	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b41cc642-7781-401a-a948-c33aaea49b62/TCGA-NH-A50U-10A-01D-A370-10_Illumina_gdc_realn.bam
TCGA-NH-A50U-10B-01D-A75X-36.wgs.N.hg38	d590afb9-04ba-4172-b322-a5cb2b915f71	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/02dccb6c-0f81-4f42-b7ed-f41c44e20185_wgs_gdc_realn.bam
TCGA-NH-A50U.WGS.T.hg38	9f8b6949-5d7e-4369-bc8e-14ffe4fa8b3b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/9843b995-f3d1-4ad8-8336-510edfc6042b_wgs_gdc_realn.bam
TCGA-NH-A50V-01A-11D-A28G-10.wxs.T.hg38	aeafe2c1-bc94-474d-b303-94dd9939309c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/aeafe2c1-bc94-474d-b303-94dd9939309c/TCGA-NH-A50V-01A-11D-A28G-10_Illumina_gdc_realn.bam
TCGA-NH-A50V-10A-01D-A28G-10.wxs.N.hg38	fdd4cb0a-8eac-4e82-a3d7-4f99793c98b0	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/fdd4cb0a-8eac-4e82-a3d7-4f99793c98b0/TCGA-NH-A50V-10A-01D-A28G-10_Illumina_gdc_realn.bam
TCGA-NH-A50V-10A-01D-A706-36.wgs.N.hg38	a3825fc9-b3b6-4281-a9f2-721a92f69d5a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/242c65bf-ab72-4a63-8d7b-4a5ec7f37062_wgs_gdc_realn.bam
TCGA-NH-A50V.ATAC-Seq.T.hg38	93d5a265-c116-4179-9fd7-8057d4b53527	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/93d5a265-c116-4179-9fd7-8057d4b53527/8ec8671c-c191-45d2-87f8-d79d504326bf_atacseq_gdc_realn.bam
TCGA-NH-A50V.WGS.N.hg38	10dc8483-1ab7-492d-85bd-fe92c4cee670	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-NH-A50V-10A-01D-A28G-10_wgs_Illumina_gdc_realn.bam
TCGA-NH-A50V.WGS.T.hg38	75f55cb9-0d88-4c8f-be29-c66a5bb1fc53	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/01c5a87f-d491-4ef6-bf98-8b871a42b626_wgs_gdc_realn.bam
TCGA-NH-A5IV-01A-42D-A36X-10.wxs.T.hg38	3337994f-9b88-483b-8f61-85fe97ea6cbc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/3337994f-9b88-483b-8f61-85fe97ea6cbc/TCGA-NH-A5IV-01A-42D-A36X-10_Illumina_gdc_realn.bam
TCGA-NH-A5IV-10A-01D-A370-10.wxs.N.hg38	3beebb81-b6b8-4def-bc05-f3a2409f5d1d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/3beebb81-b6b8-4def-bc05-f3a2409f5d1d/TCGA-NH-A5IV-10A-01D-A370-10_Illumina_gdc_realn.bam
TCGA-NH-A5IV-10A-01D-A706-36.wgs.N.hg38	554b9bd9-fc6b-48bf-a462-fd621842d1dc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/9db3b0e7-fc17-4261-86db-d75d3d193a75_wgs_gdc_realn.bam
TCGA-NH-A5IV.WGS.T.hg38	e2f339e7-d6db-4315-ae66-c42de1ed92fb	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/d1b9907f-18bc-4c65-9493-8a25efa67dd1_wgs_gdc_realn.bam
TCGA-NH-A6GA-01A-11D-A36X-10.wxs.T.hg38	2463e0fd-6316-461e-b6f8-22e6a0b01e06	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/2463e0fd-6316-461e-b6f8-22e6a0b01e06/TCGA-NH-A6GA-01A-11D-A36X-10_Illumina_gdc_realn.bam
TCGA-NH-A6GA-10A-01D-A370-10.wxs.N.hg38	af53d446-f416-4b8e-9580-06a3c2c75b41	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/af53d446-f416-4b8e-9580-06a3c2c75b41/TCGA-NH-A6GA-10A-01D-A370-10_Illumina_gdc_realn.bam
TCGA-NH-A6GA-10B-01D-A75X-36.wgs.N.hg38	fdaf5410-2cc0-4274-a04a-2ba58fd6b4ce	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/a3cfb711-06f8-448d-b245-98d43e976d20_wgs_gdc_realn.bam
TCGA-NH-A6GA.WGS.T.hg38	fa10b5e1-3746-44c0-a4a2-7ccdd539cb57	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/7c4afb44-0bf0-41a1-a008-858252552b74_wgs_gdc_realn.bam
TCGA-NH-A6GC-01A-12D-A40P-10.wxs.T.hg38	0e94d500-50c0-4c52-b874-90f2654564f4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/0e94d500-50c0-4c52-b874-90f2654564f4/TCGA-NH-A6GC-01A-12D-A40P-10_Illumina_gdc_realn.bam
TCGA-NH-A6GC-10A-01D-A40P-10.wxs.N.hg38	68073eef-f640-4804-8e0f-a55be15c2e3f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/68073eef-f640-4804-8e0f-a55be15c2e3f/TCGA-NH-A6GC-10A-01D-A40P-10_Illumina_gdc_realn.bam
TCGA-NH-A6GC-10B-01D-A75X-36.wgs.N.hg38	d23e8c96-1b29-4dc1-8d58-8c122ad72af6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/a4f18f6b-6406-4b19-a27a-8b2b753eec39_wgs_gdc_realn.bam
TCGA-NH-A6GC.WGS.T.hg38	33306b04-da61-4092-b384-17332a8452e6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/ca3eee53-6093-421b-965c-875f42d7fb99_wgs_gdc_realn.bam
TCGA-NH-A8F7-10A-01D-A706-36.wgs.N.hg38	a761144c-ce31-471b-a16e-9752d764935b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/46c5d43b-4e08-4fa2-94a2-a73557102507_wgs_gdc_realn.bam
TCGA-NH-A8F7.ATAC-Seq.T.hg38	f345793a-b68e-455f-a2e5-d860b713ded9	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/f345793a-b68e-455f-a2e5-d860b713ded9/d3f97380-2b8b-439a-89ea-58a5795e5ec2_atacseq_gdc_realn.bam
TCGA-NH-A8F7.WGS.T.hg38	3fa065e2-3c45-4f93-9f9b-6da20c57939e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/16156bce-c3e7-4254-8c05-4af0bdf6d6c0_wgs_gdc_realn.bam
TCGA-NH-A8F8-01A-72D-A40P-10.wxs.T.hg38	605525cb-a0b2-49e4-a4b2-d5ed74c66cd6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/605525cb-a0b2-49e4-a4b2-d5ed74c66cd6/TCGA-NH-A8F8-01A-72D-A40P-10_Illumina_gdc_realn.bam
TCGA-NH-A8F8-10A-01D-A40P-10.wxs.N.hg38	65156c95-173a-4c4e-a3ed-57b5b32daa2e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/65156c95-173a-4c4e-a3ed-57b5b32daa2e/TCGA-NH-A8F8-10A-01D-A40P-10_Illumina_gdc_realn.bam
TCGA-NH-A8F8-10A-01D-A706-36.wgs.N.hg38	c6d641b1-b353-4aaa-a929-deaad9f1ab02	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/262b88a2-30fb-42e3-b057-2706cd6e7911_wgs_gdc_realn.bam
TCGA-NH-A8F8.WGS.T.hg38	59652ad6-c207-405d-a4fd-921e9039543c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/a3dde789-7789-4d2c-b417-05594b3eef90_wgs_gdc_realn.bam
TCGA-NJ-A4YG-01A-22D-A25L-08.wxs.T.hg38	9872a2c8-5098-4e50-8065-179c88044434	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9872a2c8-5098-4e50-8065-179c88044434/C509.TCGA-NJ-A4YG-01A-22D-A25L-08.5_gdc_realn.bam
TCGA-NJ-A4YG-10A-01D-A25L-08.wxs.N.hg38	1f342bd1-360f-46e2-a474-65447e7d24e8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1f342bd1-360f-46e2-a474-65447e7d24e8/C509.TCGA-NJ-A4YG-10A-01D-A25L-08.3_gdc_realn.bam
TCGA-NJ-A4YG.WGS.N.hg38	474190c4-0292-4d49-b0b6-407ab7d265c8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/45eee6f4-8aa8-42c4-bbf9-de7b7e2cd20e_wgs_gdc_realn.bam
TCGA-NJ-A4YG.WGS.T.hg38	e0d18b40-e260-47a1-ac21-ad304813f9be	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/65f9440f-e030-448f-ad8e-ac6cc71d67ce_wgs_gdc_realn.bam
